analysis_label,characteristic,characteristic_value,exposure_threshold,exposure_threshold_description,turbine_count,farm_count,oem_count,observed_steady_turbine_years,high_confidence_event_count,high_confidence_duplicate_adjusted_event_count,high_medium_event_count,high_medium_duplicate_adjusted_event_count,primary_raw_intervention_intensity_per_turbine_year,primary_duplicate_adjusted_intervention_intensity_per_turbine_year,sensitivity_raw_intervention_intensity_per_turbine_year,sensitivity_duplicate_adjusted_intervention_intensity_per_turbine_year,zero_event_turbine_count,zero_event_turbine_share,dominant_farm,dominant_farm_turbine_share,dominant_oem,dominant_oem_turbine_share,short_age_turbine_share,interpretation_flag
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Walney 1,min_5yr,>=5 steady observed years,51,1,1,663.0,7,7.0,15,15.0,0.010558069381598794,0.010558069381598794,0.02262443438914027,0.02262443438914027,45,0.8823529411764706,Walney 1,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Westermost Rough,min_5yr,>=5 steady observed years,35,1,1,320.83333333333337,3,3.0,4,4.0,0.009350649350649349,0.009350649350649349,0.012467532467532466,0.012467532467532466,33,0.9428571428571428,Westermost Rough,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,OWF Egmond aan Zee,min_5yr,>=5 steady observed years,36,1,1,540.0,5,5.0,9,9.0,0.009259259259259259,0.009259259259259259,0.016666666666666666,0.016666666666666666,32,0.8888888888888888,OWF Egmond aan Zee,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Robin Rigg West,min_5yr,>=5 steady observed years,60,1,1,830.0000000000001,7,7.0,11,11.0,0.008433734939759035,0.008433734939759035,0.013253012048192769,0.013253012048192769,54,0.9,Robin Rigg West,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Gemini,min_5yr,>=5 steady observed years,150,1,1,1100.0000000000002,9,9.0,23,23.0,0.00818181818181818,0.00818181818181818,0.020909090909090905,0.020909090909090905,141,0.94,Gemini,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Race Bank,min_5yr,>=5 steady observed years,91,1,1,591.5,4,4.0,6,6.0,0.006762468300929839,0.006762468300929839,0.01014370245139476,0.01014370245139476,87,0.9560439560439561,Race Bank,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,OWF Prinses Amalia,min_5yr,>=5 steady observed years,60,1,1,900.0,6,6.0,11,11.0,0.006666666666666667,0.006666666666666667,0.012222222222222223,0.012222222222222223,54,0.9,OWF Prinses Amalia,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Dudgeon,min_5yr,>=5 steady observed years,67,1,1,457.8333333333333,3,3.0,3,3.0,0.006552602839461231,0.006552602839461231,0.006552602839461231,0.006552602839461231,64,0.9552238805970149,Dudgeon,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Humber Gateway,min_5yr,>=5 steady observed years,73,1,1,669.1666666666666,4,4.0,5,5.0,0.005977584059775841,0.005977584059775841,0.007471980074719801,0.007471980074719801,69,0.9452054794520548,Humber Gateway,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Ormonde,min_5yr,>=5 steady observed years,30,1,1,372.5000000000001,2,2.0,3,3.0,0.0053691275167785215,0.0053691275167785215,0.008053691275167783,0.008053691275167783,28,0.9333333333333333,Ormonde,1.0,Senvion,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Barrow,min_5yr,>=5 steady observed years,30,1,1,450.0,2,2.0,6,6.0,0.0044444444444444444,0.0044444444444444444,0.013333333333333334,0.013333333333333334,28,0.9333333333333333,Barrow,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Greater Gabbard,min_5yr,>=5 steady observed years,140,1,1,1528.3333333333335,5,5.0,7,7.0,0.0032715376226826604,0.0032715376226826604,0.0045801526717557245,0.0045801526717557245,135,0.9642857142857143,Greater Gabbard,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Beatrice Offshore Wind Farm,min_5yr,>=5 steady observed years,84,1,1,1260.0,4,4.0,4,4.0,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,80,0.9523809523809523,Beatrice Offshore Wind Farm,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Sheringham Shoal,min_5yr,>=5 steady observed years,88,1,1,990.0,2,2.0,5,5.0,0.00202020202020202,0.00202020202020202,0.005050505050505051,0.005050505050505051,86,0.9772727272727273,Sheringham Shoal,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Walney 2,min_5yr,>=5 steady observed years,51,1,1,616.2500000000001,1,1.0,1,1.0,0.0016227180527383365,0.0016227180527383365,0.0016227180527383365,0.0016227180527383365,50,0.9803921568627451,Walney 2,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Gwynt y Mor,min_5yr,>=5 steady observed years,160,1,1,1453.3333333333333,2,2.0,3,3.0,0.0013761467889908258,0.0013761467889908258,0.0020642201834862386,0.0020642201834862386,158,0.9875,Gwynt y Mor,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Belwind phase 1,min_5yr,>=5 steady observed years,55,1,1,747.0833333333336,1,1.0,3,2.5,0.0013385387618516447,0.0013385387618516447,0.004015616285554934,0.003346346904629112,54,0.9818181818181818,Belwind phase 1,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Lincs,min_5yr,>=5 steady observed years,75,1,1,812.5,1,1.0,1,1.0,0.0012307692307692308,0.0012307692307692308,0.0012307692307692308,0.0012307692307692308,74,0.9866666666666667,Lincs,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,West of Duddon Sands,min_5yr,>=5 steady observed years,108,1,1,1053.0,1,1.0,2,2.0,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.001899335232668566,107,0.9907407407407407,West of Duddon Sands,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,London Array,min_5yr,>=5 steady observed years,175,1,1,1968.75,1,1.0,1,1.0,0.0005079365079365079,0.0005079365079365079,0.0005079365079365079,0.0005079365079365079,174,0.9942857142857143,London Array,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Northwind,min_5yr,>=5 steady observed years,72,1,1,726.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,72,1.0,Northwind,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Rampion,min_5yr,>=5 steady observed years,116,1,1,667.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,116,1.0,Rampion,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Thornton Bank - phase II and III,min_5yr,>=5 steady observed years,48,1,1,520.0,0,0.0,2,2.0,0.0,0.0,0.0038461538461538464,0.0038461538461538464,48,1.0,Thornton Bank - phase II and III,1.0,Senvion,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,OWF Luchterduinen,min_5yr,>=5 steady observed years,43,1,1,379.8333333333333,0,0.0,2,2.0,0.0,0.0,0.005265467310223783,0.005265467310223783,43,1.0,OWF Luchterduinen,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Nobelwind,min_5yr,>=5 steady observed years,50,1,1,362.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,50,1.0,Nobelwind,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Galloper,min_5yr,>=5 steady observed years,56,1,1,354.6666666666667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,56,1.0,Galloper,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Walney Extension 4,min_5yr,>=5 steady observed years,47,1,1,278.08333333333337,0,0.0,0,0.0,0.0,0.0,0.0,0.0,47,1.0,Walney Extension 4,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Teesside,min_5yr,>=5 steady observed years,27,1,1,276.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,27,1.0,Teesside,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Rentel,min_5yr,>=5 steady observed years,42,1,1,238.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,42,1.0,Rentel,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Walney Extension 3,min_5yr,>=5 steady observed years,40,1,1,236.66666666666669,0,0.0,0,0.0,0.0,0.0,0.0,0.0,40,1.0,Walney Extension 3,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Burbo Bank Extension,min_5yr,>=5 steady observed years,32,1,1,234.66666666666666,0,0.0,0,0.0,0.0,0.0,0.0,0.0,32,1.0,Burbo Bank Extension,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Norther,min_5yr,>=5 steady observed years,44,1,1,227.33333333333331,0,0.0,0,0.0,0.0,0.0,0.0,0.0,44,1.0,Norther,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Kentish Flats Extension,min_5yr,>=5 steady observed years,15,1,1,130.00000000000003,0,0.0,1,1.0,0.0,0.0,0.007692307692307691,0.007692307692307691,15,1.0,Kentish Flats Extension,1.0,Vestas,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Renland,min_5yr,>=5 steady observed years,8,1,2,120.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,8,1.0,Renland,1.0,Siemens,0.5,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Aberdeen Offshore Wind Farm,min_5yr,>=5 steady observed years,11,1,1,65.08333333333333,0,0.0,1,1.0,0.0,0.0,0.015364916773367479,0.015364916773367479,11,1.0,Aberdeen Offshore Wind Farm,1.0,Vestas,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Frederikshavn Offshore,min_5yr,>=5 steady observed years,4,1,3,60.0,0,0.0,1,1.0,0.0,0.0,0.016666666666666666,0.016666666666666666,4,1.0,Frederikshavn Offshore,1.0,Vestas,0.5,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Blyth Demo Phase 1,min_5yr,>=5 steady observed years,5,1,1,30.833333333333336,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,1.0,Blyth Demo Phase 1,1.0,Vestas,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Nissum Bredning,min_5yr,>=5 steady observed years,4,1,1,25.666666666666668,0,0.0,3,3.0,0.0,0.0,0.11688311688311688,0.11688311688311688,4,1.0,Nissum Bredning,1.0,Siemens Gamesa,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,lt_70_m,all_turbines,all,483,12,3,7033.5,1068,1067.5,2282,2280.5,0.15184474301556836,0.15177365465273335,0.32444728797895783,0.32423402289045283,196,0.4057971014492754,Horns Rev II,0.18840579710144928,Siemens,0.5217391304347826,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,90_to_109_m,all_turbines,all,2427,51,7,15387.5,1241,1227.8333333333333,3972,3905.5,0.08064987814784728,0.07979420525318169,0.2581316003249391,0.2538099106417547,1843,0.7593737124021426,West of Duddon Sands,0.04449938195302843,Siemens,0.2764730119489081,0.08240626287597858,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,70_to_89_m,all_turbines,all,2205,36,4,23730.666666666664,994,987.8333333333334,2646,2627.3333333333335,0.04188672884593775,0.0416268681874368,0.11150129228003147,0.11071468704348805,1765,0.800453514739229,London Array,0.07936507936507936,Siemens,0.6485260770975056,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,110_to_129_m,all_turbines,all,1348,19,4,4302.583333333334,149,149.0,319,317.0,0.03463035773082063,0.03463035773082063,0.07414150413511261,0.07367666711859153,1289,0.9562314540059347,Hornsea Project 1,0.129080118694362,Siemens Gamesa,0.6172106824925816,0.36275964391691395,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,130_plus_m,all_turbines,all,60,1,1,0.0,0,0.0,0,0.0,,,,,60,1.0,Moray West,1.0,Siemens Gamesa,1.0,1.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,lt_70_m,min_1yr,>=1 steady observed year,482,11,3,7033.5,1068,1067.5,2282,2280.5,0.15184474301556836,0.15177365465273335,0.32444728797895783,0.32423402289045283,195,0.4045643153526971,Horns Rev II,0.1887966804979253,Siemens,0.520746887966805,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,90_to_109_m,min_1yr,>=1 steady observed year,2264,46,7,15352.666666666668,1199,1185.8333333333333,3879,3812.5,0.07809718181423422,0.07723956750184549,0.25265968995614224,0.24832819488471056,1703,0.752208480565371,West of Duddon Sands,0.04770318021201413,Siemens,0.2963780918727915,0.01678445229681979,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,70_to_89_m,min_1yr,>=1 steady observed year,2202,34,4,23730.666666666668,994,987.8333333333334,2646,2627.3333333333335,0.04188672884593774,0.04162686818743679,0.11150129228003146,0.11071468704348804,1762,0.8001816530426885,London Array,0.07947320617620345,Siemens,0.648047229791099,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,110_to_129_m,min_1yr,>=1 steady observed year,856,10,3,4128.083333333334,122,122.0,230,228.0,0.029553666956012675,0.029553666956012675,0.05571592950723701,0.05523144316369581,813,0.9497663551401869,Hornsea Project 1,0.20327102803738317,Siemens Gamesa,0.5654205607476636,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,lt_70_m,min_3yr,>=3 steady observed years,482,11,3,7033.5,1068,1067.5,2282,2280.5,0.15184474301556836,0.15177365465273335,0.32444728797895783,0.32423402289045283,195,0.4045643153526971,Horns Rev II,0.1887966804979253,Siemens,0.520746887966805,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,90_to_109_m,min_3yr,>=3 steady observed years,1879,40,7,14491.333333333332,977,965.3333333333333,3402,3345.833333333333,0.06741960712149792,0.06661452822376593,0.23476100657864474,0.23088512674242076,1396,0.7429483767961682,West of Duddon Sands,0.05747738158594997,Siemens,0.3571048430015966,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,70_to_89_m,min_3yr,>=3 steady observed years,2202,34,4,23730.666666666668,994,987.8333333333334,2646,2627.3333333333335,0.04188672884593774,0.04162686818743679,0.11150129228003146,0.11071468704348804,1762,0.8001816530426885,London Array,0.07947320617620345,Siemens,0.648047229791099,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,110_to_129_m,min_3yr,>=3 steady observed years,691,9,3,3798.083333333333,122,122.0,229,227.0,0.03212146477389912,0.03212146477389912,0.06029356912477785,0.0597669877350418,648,0.9377713458755427,Hornsea Project 1,0.25180897250361794,Siemens Gamesa,0.46164978292329956,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,lt_70_m,min_5yr,>=5 steady observed years,482,11,3,7033.5,1068,1067.5,2282,2280.5,0.15184474301556836,0.15177365465273335,0.32444728797895783,0.32423402289045283,195,0.4045643153526971,Horns Rev II,0.1887966804979253,Siemens,0.520746887966805,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,90_to_109_m,min_5yr,>=5 steady observed years,1546,32,7,13070.75,881,870.8333333333333,3205,3156.333333333333,0.06740240613583766,0.0666245879795217,0.24520398599927318,0.24148065974280994,1108,0.7166882276843467,West of Duddon Sands,0.06985769728331177,Siemens,0.43402328589909445,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,110_to_129_m,min_5yr,>=5 steady observed years,346,6,3,2357.666666666667,117,117.0,219,217.5,0.04962533578396719,0.04962533578396719,0.09288844903152833,0.09225222677788773,307,0.8872832369942196,Gode Wind 1 and 2,0.28034682080924855,Siemens,0.7369942196531792,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,hub_height_band,70_to_89_m,min_5yr,>=5 steady observed years,2202,34,4,23730.666666666668,994,987.8333333333334,2646,2627.3333333333335,0.04188672884593774,0.04162686818743679,0.11150129228003146,0.11071468704348804,1762,0.8001816530426885,London Array,0.07947320617620345,Siemens,0.648047229791099,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Bonus,all_turbines,all,102,4,1,1530.0,278,278.0,532,531.5,0.18169934640522875,0.18169934640522875,0.3477124183006536,0.34738562091503267,31,0.30392156862745096,Nysted,0.7058823529411765,Bonus,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Adwen,all_turbines,all,196,4,1,1553.8333333333335,224,223.5,943,941.5,0.14415960527727126,0.14383782044406307,0.6068861954306554,0.6059208409310307,110,0.5612244897959183,Global Tech I,0.40816326530612246,Adwen,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Senvion,all_turbines,all,242,8,1,2118.666666666667,215,213.5,474,461.5,0.1014789175582127,0.10077092511013215,0.22372561359345497,0.21782567652611703,147,0.6074380165289256,Nordsee One,0.2231404958677686,Senvion,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,GE Energy,all_turbines,all,147,3,1,481.0,46,46.0,213,212.5,0.09563409563409564,0.09563409563409564,0.44282744282744285,0.4417879417879418,114,0.7755102040816326,Saint-Nazaire,0.54421768707483,GE Energy,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Siemens,all_turbines,all,2608,42,1,26062.416666666664,1915,1901.1666666666665,5247,5194.666666666666,0.07347745316531788,0.07294667608849269,0.20132438473024697,0.1993163847046673,1866,0.7154907975460123,London Array,0.06710122699386503,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
